"","RN","Trend_01_60","Trend_02_60","Trend_05_60","Trend_01_maj","Trend_02_maj","Trend_05_maj","Trend_sig_01_60","Trend_sig_005_60","Trend_sig_01_maj","Trend_sig_005_maj","av_lmbd","loCI","upCI","se","p","N","Trend_meta_01","Trend_meta_005"
"1395",4263,"Increase","Varied","Stable","Increase","Varied","Stable","Increase","Varied","Increase","Varied",0.0197443545809883,0.0109445425318788,0.0285441666300978,0.00448978252586338,1.0944469695112e-05,4,"Increase","Increase"
"1396",4267,"Increase","Increase","Increase","Increase","Increase","Increase","Increase","Increase","Increase","Increase",0.0887664694110985,0.0661577406135546,0.111375198208642,NA,3.3049996921145e-07,1,"Increase","Increase"
"1397",4268,"Varied","Varied","Varied","Varied","Varied","Varied","Stable","Stable","Stable","Stable",0.0409406783429126,-0.578854353961649,0.660735710647474,0.316227766016838,0.896989090731774,2,"Stable","Stable"
"1398",4269,"Stable","Stable","Stable","Stable","Stable","Stable","Decline","Decline","Decline","Decline",-0.00903869080688721,-0.0158491325100289,-0.00222824910374554,NA,0.0132138715358572,1,"Decline","Decline"
"1399",4270,"Increase","Increase","Increase","Increase","Increase","Increase","Stable","Stable","Stable","Stable",0.0517833257001019,-0.0529849083304904,0.156551559730694,NA,0.100524817011881,1,"Stable","Stable"
"1400",4271,"Increase","Stable","Stable","Increase","Stable","Stable","Increase","Increase","Increase","Increase",0.0116022019076851,0.0108583791462872,0.0123460246690831,NA,1.81899563167231e-15,1,"Increase","Increase"
"1401",4272,"Increase","Increase","Increase","Increase","Increase","Increase","Increase","Increase","Increase","Increase",0.0879021492426546,0.0612963648112082,0.114507933674101,NA,3.7954723988667e-05,1,"Increase","Increase"
"1402",4273,"Increase","Increase","Increase","Increase","Increase","Increase","Stable","Stable","Stable","Stable",0.115306935820902,-0.0745830897574879,0.305196961399292,NA,0.120567243624572,1,"Stable","Stable"
"1403",4274,"Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable",0.00178995074356547,-0.0124600979639705,0.0160399994511014,NA,0.790372270904943,1,"Stable","Stable"
"1404",4275,"Decline","Decline","Decline","Decline","Decline","Decline","Decline","Decline","Decline","Decline",-0.119273095994198,-0.196306926962962,-0.0422392650254336,NA,0.00908822425721782,1,"Decline","Decline"
"1405",4277,"Stable","Stable","Stable","Stable","Stable","Stable","Decline","Decline","Decline","Decline",-0.00765743304894983,-0.010275993283493,-0.00503887281440663,NA,1.23080862622883e-06,1,"Decline","Decline"
"1406",4280,"Increase","Increase","Increase","Increase","Increase","Increase","Stable","Stable","Stable","Stable",0.131278914639255,NA,NA,NA,NA,1,"Stable","Stable"
"1407",4281,"Decline","Varied","Varied","Decline","Varied","Varied","Stable","Stable","Stable","Stable",-0.0486481976656074,-0.118956998375382,0.021660603044167,0.0358724962623605,0.175054002096875,4,"Stable","Stable"
"1408",4284,"Decline","Decline","Stable","Decline","Decline","Stable","Decline","Decline","Decline","Decline",-0.0387554922460815,-0.0651769320622395,-0.0123340524299235,NA,0.00896631708955218,1,"Decline","Decline"
"1409",4302,"Increase","Stable","Stable","Increase","Stable","Stable","Stable","Stable","Stable","Stable",0.0179602608073086,NA,NA,NA,NA,1,"Stable","Stable"
"1410",4310,"Increase","Varied","Varied","Increase","Varied","Varied","Increase","Increase","Increase","Increase",0.0389682767921523,-0.00558690972373363,0.0835234633080383,0.0227326557361929,0.0864923374502869,2,"Increase","Stable"
"1411",4311,"Stable","Stable","Stable","Stable","Stable","Stable","Decline","Varied","Decline","Stable",-0.00869129501511027,-0.00989157006293047,-0.00749101996729007,0.000612396481408749,1.02295938817284e-45,3,"Decline","Decline"
"1412",4314,"Decline","Decline","Stable","Decline","Decline","Stable","Stable","Stable","Stable","Stable",-0.0495395999106584,NA,NA,NA,NA,1,"Stable","Stable"
"1413",4318,"Decline","Decline","Decline","Decline","Decline","Decline","Decline","Stable","Decline","Stable",-0.16973381810989,-0.393297854836973,0.0538302186171943,NA,0.0823075856545262,1,"Decline","Stable"
"1414",4319,"Increase","Increase","Increase","Increase","Increase","Increase","Increase","Increase","Increase","Increase",0.063905624946666,0.0460511659686031,0.0817600839247288,NA,1.21011260594871e-05,1,"Increase","Increase"
"1415",4320,"Varied","Varied","Varied","Decline","Decline","Decline","Stable","Stable","Stable","Stable",-0.0157908844405407,-0.046346485616682,0.0147647167356006,0.0155898789044901,0.311111112134145,22,"Stable","Stable"
"1416",4328,"Varied","Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable",-0.00214989499179748,-0.0105525698156392,0.00625277983204428,0.00428715776928606,0.616038090791258,6,"Stable","Stable"
"1417",4330,"Varied","Varied","Varied","Varied","Varied","Varied","Varied","Varied","Varied","Varied",-0.0177603055754233,-0.0784959287299296,0.042975317579083,0.0309881322481337,0.566554986233946,2,"Stable","Stable"
"1418",4331,"Varied","Varied","Varied","Increase","Increase","Stable","Stable","Stable","Stable","Stable",0.0274392802629729,0.0080124428307443,0.0468661176952015,0.00991183388341062,0.00563434445591774,22,"Increase","Increase"
"1419",4333,"Decline","Stable","Stable","Decline","Stable","Stable","Stable","Stable","Stable","Stable",-0.016355614877972,-0.102549171232403,0.0698379414764587,NA,0.588528555363457,1,"Stable","Stable"
"1420",4335,"Varied","Varied","Varied","Increase","Increase","Stable","Stable","Stable","Stable","Stable",0.0386336556161476,0.0107372523406626,0.0665300588916326,0.0142331203509494,0.00664061715771505,16,"Increase","Increase"
"1421",4337,"Increase","Varied","Stable","Increase","Varied","Stable","Varied","Varied","Varied","Varied",0.0250059496237689,0.0102984947678021,0.0397134044797356,0.00750394138462609,0.000861080209761033,4,"Increase","Increase"
"1422",4338,"Varied","Varied","Stable","Decline","Stable","Stable","Stable","Stable","Stable","Stable",0.0128758695609892,-0.000855733367768485,0.0266074724897468,0.00700604859939814,0.066088653195795,11,"Increase","Stable"
"1423",4346,"Increase","Increase","Increase","Increase","Increase","Increase","Increase","Increase","Increase","Increase",0.353920131724754,0.252343606474747,0.455496656974761,0.0518257100902003,8.54814684671572e-12,3,"Increase","Increase"
"1424",4347,"Increase","Increase","Varied","Increase","Increase","Stable","Varied","Stable","Stable","Stable",0.0316689663051099,0.00980566844063059,0.0535322641695893,0.0111549487832094,0.00452543087748877,7,"Increase","Increase"
"1425",4349,"Decline","Stable","Stable","Decline","Stable","Stable","Stable","Stable","Stable","Stable",-0.0129190172115727,-0.0341214325960418,0.00828339817289636,NA,0.165954268357302,1,"Stable","Stable"
"1426",4350,"Varied","Varied","Varied","Increase","Increase","Stable","Stable","Stable","Stable","Stable",0.03450702013405,-0.00682330933148906,0.0758373495995891,0.0210872902724476,0.101758097803452,5,"Stable","Stable"
"1427",4352,"Increase","Varied","Stable","Increase","Increase","Stable","Stable","Stable","Stable","Stable",0.013914929219935,0.00148453574559452,0.0263453226942754,0.00634215402547691,0.0282326519098043,5,"Increase","Increase"
"1428",4354,"Decline","Decline","Decline","Decline","Decline","Decline","Stable","Stable","Stable","Stable",-0.059853104837347,-0.273946998370133,0.15424078869544,NA,0.174696826379151,1,"Stable","Stable"
"1429",4355,"Increase","Increase","Stable","Increase","Increase","Stable","Increase","Increase","Increase","Increase",0.0256542388451679,0.0162835991611013,0.0350248785292345,NA,1.88122009526105e-05,1,"Increase","Increase"
"1430",4356,"Increase","Increase","Varied","Increase","Increase","Varied","Increase","Stable","Increase","Stable",0.0419057256403245,0.0157587486252968,0.0680527026553521,0.0133405395309667,0.00168238878132599,8,"Increase","Increase"
"1431",4358,"Increase","Increase","Stable","Increase","Increase","Stable","Increase","Increase","Increase","Increase",0.0314862826775911,0.0207035914186825,0.0422689739364997,NA,5.93301969391505e-06,1,"Increase","Increase"
"1432",4359,"Increase","Varied","Stable","Increase","Stable","Stable","Increase","Increase","Increase","Increase",0.023994137393889,0.00294969560108337,0.0450385791866946,0.010737157396157,0.0254382023794507,3,"Increase","Increase"
"1433",4363,"Decline","Decline","Stable","Decline","Decline","Stable","Decline","Decline","Decline","Decline",-0.0458432475332882,-0.0650771473960162,-0.0266093476705601,0.0098133945391051,2.99011816825872e-06,4,"Decline","Decline"
"1434",4365,"Decline","Stable","Stable","Decline","Stable","Stable","Stable","Stable","Stable","Stable",-0.0113216621813106,-0.0268880273643857,0.00424470300176447,NA,0.125432633124056,1,"Stable","Stable"
"1435",4368,"Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable",0.00531695442730769,-0.00272571926887924,0.0133596281234946,0.00410348034944852,0.195072567290543,2,"Stable","Stable"
"1436",4369,"Stable","Stable","Stable","Stable","Stable","Stable","Decline","Decline","Decline","Decline",-0.00750928107585202,-0.0117219155826256,-0.00329664656907843,NA,0.00476132828401296,1,"Decline","Decline"
"1437",4376,"Varied","Varied","Varied","Increase","Increase","Varied","Varied","Varied","Increase","Increase",0.0346224203410633,-0.0272738742817956,0.0965187149639221,0.0315803224503557,0.272934864163016,4,"Stable","Stable"
"1438",4379,"Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable",0.00430105949038382,-0.0174609503661886,0.0260630693469562,NA,0.676382702379414,1,"Stable","Stable"
"1439",4380,"Varied","Varied","Stable","Increase","Stable","Stable","Varied","Varied","Increase","Stable",0.0148516350483414,0.00125378031122519,0.0284494897854576,0.00693780847218335,0.0322997685990833,21,"Increase","Increase"
"1440",4383,"Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable",0.00107389429765517,-0.00408354206582364,0.00623133066113399,NA,0.664821841320626,1,"Stable","Stable"
"1441",4384,"Decline","Decline","Stable","Decline","Decline","Stable","Decline","Decline","Decline","Decline",-0.0360872815847722,-0.0472496841222134,-0.024924879047331,NA,9.70538566846384e-07,1,"Decline","Decline"
"1442",4385,"Decline","Decline","Stable","Decline","Decline","Stable","Decline","Stable","Decline","Stable",-0.028125626326434,-0.0585279862842084,0.00227673363134035,NA,0.066793954920766,1,"Decline","Stable"
"1443",4397,"Varied","Varied","Stable","Varied","Stable","Stable","Stable","Stable","Stable","Stable",-0.000858230986856071,-0.022429524910822,0.0207130629371099,0.0110059644432845,0.937844982790269,8,"Stable","Stable"
"1444",4398,"Varied","Varied","Varied","Increase","Increase","Stable","Stable","Stable","Stable","Stable",0.0314585194606169,0.0143756819890528,0.0485413569321809,0.00871589356044872,0.000306991137953133,14,"Increase","Increase"
"1445",4399,"Increase","Increase","Increase","Increase","Increase","Increase","Varied","Varied","Varied","Varied",0.083411220340254,0.0534209975231159,0.113401443157392,0.0153014152574726,5.00283896713267e-08,2,"Increase","Increase"
"1446",4400,"Increase","Increase","Varied","Increase","Increase","Varied","Increase","Varied","Increase","Varied",0.0958101458613791,-0.00543118965170991,0.197051481374468,0.0516546917758019,0.0636219614102417,4,"Increase","Stable"
"1447",4402,"Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable",0.00300150070073796,-0.00443695579539799,0.0104399571968739,NA,0.403291224556082,1,"Stable","Stable"
"1448",4406,"Stable","Stable","Stable","Stable","Stable","Stable","Increase","Increase","Increase","Increase",0.00909742683409159,0.00283426870441059,0.0153605849637726,NA,0.00737733410417972,1,"Increase","Increase"
"1449",4407,"Stable","Stable","Stable","Stable","Stable","Stable","Increase","Increase","Increase","Increase",0.00902402585750652,0.00611277569266291,0.0119352760223501,NA,1.81409899022016e-06,1,"Increase","Increase"
"1450",4411,"Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable",-0.00954075411849302,-0.0298698056930461,0.0107882974560601,NA,0.316043985793922,1,"Stable","Stable"
"1451",4415,"Increase","Increase","Increase","Increase","Increase","Increase","Increase","Increase","Increase","Increase",0.0990863661547581,0.0380359083258446,0.160136823983672,NA,0.00639240653367371,1,"Increase","Increase"
"1452",4417,"Increase","Stable","Stable","Increase","Stable","Stable","Stable","Stable","Stable","Stable",0.0188271513271973,-0.0460576260400761,0.0837119286944707,NA,0.465625174106514,1,"Stable","Stable"
"1453",4419,"Decline","Decline","Decline","Decline","Decline","Decline","Stable","Stable","Stable","Stable",-0.107343005177085,NA,NA,NA,NA,1,"Stable","Stable"
"1454",4420,"Decline","Decline","Stable","Decline","Decline","Stable","Decline","Varied","Decline","Varied",-0.0170071840190756,-0.0239712830825288,-0.0100430849556224,0.00355317705753022,1.69738244945138e-06,6,"Decline","Decline"
"1455",4421,"Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable",-0.00932917160708592,-0.184633679722402,0.16597533650823,0.0894427190999916,0.916928651690598,25,"Stable","Stable"
"1456",4422,"Decline","Decline","Varied","Decline","Decline","Stable","Decline","Decline","Decline","Decline",-0.028084788167286,-0.0456458441581462,-0.0105237321764257,0.0089598870843442,0.00172145806558866,3,"Decline","Decline"
"1457",4423,"Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable",-0.00257285936574925,-0.00599934443459121,0.000853625703092714,NA,0.135037439352739,1,"Stable","Stable"
"1458",4424,"Stable","Stable","Stable","Stable","Stable","Stable","Increase","Increase","Increase","Increase",0.00715062959145672,0.00306861861097332,0.0112326405719401,NA,0.00329071848204936,1,"Increase","Increase"
"1459",4425,"Increase","Increase","Increase","Increase","Increase","Increase","Stable","Stable","Stable","Stable",0.102765757657026,NA,NA,NA,NA,1,"Stable","Stable"
"1460",4426,"Varied","Varied","Stable","Varied","Varied","Stable","Varied","Varied","Varied","Varied",0.00269424678724833,-0.0382906963342167,0.0436791899087134,0.020911069511863,0.897481809682424,2,"Stable","Stable"
"1461",4427,"Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable",0.00447210815560373,NA,NA,NA,NA,1,"Stable","Stable"
"1462",4429,"Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable",-0.000306333385204266,-0.00079655037776419,0.000183883607355658,NA,0.216086777775937,1,"Stable","Stable"
"1463",4430,"Increase","Stable","Stable","Increase","Stable","Stable","Increase","Increase","Increase","Increase",0.0219464034608475,0.00120353729103535,0.0426892696306596,0.0105832894550253,0.0381086202775265,4,"Increase","Increase"
"1464",4431,"Stable","Stable","Stable","Stable","Stable","Stable","Increase","Increase","Increase","Increase",0.00706804401656032,0.00348806232631527,0.0106480257068054,NA,0.00229143005524531,1,"Increase","Increase"
"1465",4432,"Stable","Stable","Stable","Stable","Stable","Stable","Increase","Stable","Increase","Stable",0.00824694905832252,-0.00119518032409417,0.0176890784407392,NA,0.0640770889714714,1,"Increase","Stable"
"1466",4433,"Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable","Stable",-0.00357698955765586,-0.0156006958849825,0.00844671676967073,NA,0.455233980415685,1,"Stable","Stable"
"1467",4435,"Varied","Varied","Stable","Varied","Varied","Stable","Stable","Stable","Stable","Stable",-0.0153542206786905,-0.635149252983252,0.604440811625871,0.316227766016838,0.961274483088906,2,"Stable","Stable"
"1468",4440,"Increase","Stable","Stable","Increase","Stable","Stable","Stable","Stable","Stable","Stable",0.0160016277967697,-0.0874142729463076,0.119417528539847,NA,0.725261414740134,1,"Stable","Stable"
"1469",4441,"Varied","Stable","Stable","Varied","Stable","Stable","Stable","Stable","Stable","Stable",0.0115882299974262,-0.00592411649622148,0.0291005764910739,0.00893503484338633,0.194650834356105,2,"Stable","Stable"
